"Time", "Illuminance"
1581615624.601402, 36
1581615624.605526, 36
1581615624.609486, 35
1581615624.6136918, 36
1581615624.617753, 36
1581615624.6218328, 36
1581615624.625858, 36
1581615624.629972, 37
1581615624.63426, 36
1581615624.638127, 36
1581615624.642217, 36
1581615624.646301, 36
1581615624.650439, 36
1581615624.654623, 36
1581615624.658615, 36
1581615624.6627681, 36
1581615624.66691, 36
1581615624.671019, 36
1581615624.6750422, 37
1581615624.67921, 36
1581615624.683311, 35
1581615624.68744, 36
1581615624.691419, 37
1581615624.695588, 36
1581615624.699761, 36
1581615624.703676, 36
1581615624.707884, 36
1581615624.711881, 35
1581615624.715907, 36
1581615624.720167, 36
1581615624.724103, 36
1581615624.7283578, 36
1581615624.732494, 36
1581615624.736576, 36
1581615624.741633, 36
1581615624.744599, 35
1581615624.748874, 36
1581615624.752931, 36
1581615624.757065, 36
1581615624.761021, 36
1581615624.765156, 36
1581615624.769226, 36
1581615624.773345, 35
1581615624.7775612, 36
1581615624.781524, 36
1581615624.78572, 36
1581615624.78981, 36
1581615624.793841, 36
1581615624.797893, 36
1581615624.8061152, 36
1581615624.810179, 35
1581615624.814307, 36
1581615624.8184571, 36
1581615624.822399, 36
1581615624.826487, 36
1581615624.830606, 36
1581615624.834804, 36
1581615624.8388932, 36
1581615624.842966, 37
1581615624.847083, 36
1581615624.851211, 36
1581615624.8552861, 36
1581615624.8592808, 36
1581615624.864183, 36
1581615624.867612, 37
1581615624.871607, 36
1581615624.875795, 36
1581615624.879852, 36
1581615624.883965, 36
1581615624.888076, 36
1581615624.892193, 37
1581615624.8962839, 37
1581615624.9002812, 36
1581615624.9045389, 36
1581615624.90854, 36
1581615624.912541, 36
1581615624.916756, 37
1581615624.920863, 36
1581615624.924895, 36
1581615624.929059, 37
1581615624.933126, 36
1581615624.937525, 36
1581615624.941292, 36
1581615624.945451, 35
1581615624.949482, 36
1581615624.953533, 36
1581615624.957807, 36
1581615624.961709, 36
1581615624.965832, 36
1581615624.969988, 36
1581615624.97413, 36
1581615624.978199, 37
1581615624.98239, 36
1581615624.98641, 36
1581615624.990394, 36
1581615624.994442, 36
1581615624.998752, 36
1581615625.0028212, 36
1581615625.006788, 36
1581615625.010988, 35
1581615625.015094, 36
1581615625.0191, 36
1581615625.023316, 35
1581615625.027284, 37
1581615625.0313559, 37
1581615625.03557, 36
1581615625.039664, 36
1581615625.043766, 36
1581615625.047869, 36
1581615625.0519738, 37
1581615625.056205, 36
1581615625.060259, 36
1581615625.0642712, 37
1581615625.06834, 36
1581615625.076342, 36
1581615625.080554, 37
1581615625.084725, 36
1581615625.0887418, 36
1581615625.0928352, 37
1581615625.096906, 36
1581615625.101012, 36
1581615625.10512, 37
1581615625.109157, 36
1581615625.11326, 36
1581615625.117424, 36
1581615625.121514, 36
1581615625.12563, 36
1581615625.129695, 37
1581615625.133871, 36
1581615625.1378372, 36
1581615625.141907, 37
1581615625.14604, 36
1581615625.1501, 35
1581615625.1543412, 37
1581615625.158345, 36
1581615625.16237, 36
1581615625.1666281, 37
1581615625.17071, 35
1581615625.1747599, 36
1581615625.17886, 37
1581615625.182893, 36
1581615625.187097, 36
1581615625.1911008, 37
1581615625.195132, 36
1581615625.199293, 36
1581615625.203556, 37
1581615625.207448, 36
1581615625.211678, 36
1581615625.21571, 36
1581615625.2198908, 36
1581615625.223938, 35
1581615625.227941, 37
1581615625.23216, 37
1581615625.236256, 36
1581615625.240265, 36
1581615625.244432, 36
1581615625.2485619, 36
1581615625.252646, 36
1581615625.2567198, 36
1581615625.26072, 36
1581615625.264992, 36
1581615625.269033, 36
1581615625.273101, 36
1581615625.277149, 36
1581615625.281157, 36
1581615625.2854168, 36
1581615625.28985, 37
1581615625.293503, 36
1581615625.297685, 36
1581615625.30179, 37
1581615625.305949, 36
1581615625.309932, 36
1581615625.314232, 37
1581615625.3181791, 36
1581615625.322261, 36
1581615625.326247, 37
1581615625.330378, 36
1581615625.334479, 36
1581615625.338685, 37
1581615625.342904, 36
1581615625.350868, 36
1581615625.354986, 36
1581615625.359092, 36
1581615625.36318, 36
1581615625.367302, 36
1581615625.371298, 36
1581615625.3753011, 36
1581615625.379439, 37
1581615625.3835578, 36
1581615625.387754, 36
1581615625.391714, 36
1581615625.395895, 36
1581615625.400047, 36
1581615625.404124, 37
1581615625.4082491, 36
1581615625.412194, 36
1581615625.416426, 37
1581615625.420547, 36
1581615625.424672, 36
1581615625.4286358, 37
1581615625.43309, 36
1581615625.4369438, 36
1581615625.440874, 36
1581615625.44512, 36
1581615625.4491389, 36
1581615625.453224, 37
1581615625.4573262, 36
1581615625.4614341, 36
1581615625.4655669, 37
1581615625.469693, 36
1581615625.47394, 36
1581615625.477773, 37
1581615625.481998, 36
1581615625.486157, 35
1581615625.4900868, 36
1581615625.4940648, 36
1581615625.498314, 35
1581615625.502374, 36
1581615625.506499, 36
1581615625.5107021, 36
1581615625.5148008, 37
1581615625.518881, 36
1581615625.522966, 36
1581615625.5269928, 36
1581615625.5311842, 36
1581615625.535282, 35
1581615625.5393338, 36
1581615625.5432792, 36
1581615625.5474749, 36
1581615625.551643, 36
1581615625.555743, 36
1581615625.559828, 36
1581615625.563966, 36
1581615625.567915, 35
1581615625.5721412, 36
1581615625.576184, 36
1581615625.5803468, 36
1581615625.584349, 36
1581615625.5885959, 36
1581615625.592545, 36
1581615625.596621, 36
1581615625.600811, 36
1581615625.6048782, 36
1581615625.6090372, 36
1581615625.61311, 36
1581615625.6172092, 35
1581615625.625216, 36
1581615625.6293519, 36
1581615625.633505, 36
1581615625.63758, 36
1581615625.641809, 36
1581615625.645662, 36
1581615625.649884, 36
1581615625.653989, 36
1581615625.658049, 36
1581615625.6620429, 36
1581615625.6662579, 36
1581615625.670362, 35
1581615625.6743948, 36
1581615625.6785789, 37
1581615625.682518, 36
1581615625.6866739, 36
1581615625.690779, 36
1581615625.6948211, 36
1581615625.699115, 36
1581615625.703051, 36
1581615625.7073002, 36
1581615625.711352, 36
1581615625.715518, 36
1581615625.719612, 36
1581615625.7235572, 36
1581615625.7276218, 36
1581615625.731908, 36
1581615625.735946, 36
1581615625.739933, 36
1581615625.744123, 36
1581615625.748246, 36
1581615625.752332, 36
1581615625.7564218, 36
1581615625.760483, 35
1581615625.7645981, 36
1581615625.768724, 35
1581615625.7728262, 35
1581615625.7768111, 36
1581615625.780874, 36
1581615625.7851021, 36
1581615625.789273, 35
1581615625.793256, 36
1581615625.798462, 35
1581615625.80129, 36
1581615625.805608, 36
1581615625.809561, 36
1581615625.813826, 36
1581615625.817929, 36
1581615625.821975, 36
1581615625.8261409, 36
1581615625.830283, 36
1581615625.834239, 36
1581615625.8382668, 36
1581615625.8423512, 36
1581615625.846601, 36
1581615625.850671, 36
1581615625.854767, 36
1581615625.858761, 36
1581615625.862858, 36
1581615625.8670561, 36
1581615625.871131, 35
1581615625.875329, 36
1581615625.8792572, 36
1581615625.883418, 36
1581615625.88752, 35
1581615625.895535, 36
1581615625.899599, 36
1581615625.903755, 36
1581615625.9078069, 36
1581615625.911863, 36
1581615625.916022, 36
1581615625.92028, 36
1581615625.924151, 36
1581615625.9282959, 35
1581615625.9324841, 36
1581615625.936608, 36
1581615625.94063, 36
1581615625.9448, 36
1581615625.9489422, 36
1581615625.9530509, 36
1581615625.956956, 36
1581615625.9610639, 36
1581615625.9653661, 36
1581615625.969412, 36
1581615625.973546, 36
1581615625.977469, 36
1581615625.981683, 36
1581615625.98576, 36
1581615625.9898958, 36
1581615625.9939, 36
1581615625.998136, 36
1581615626.002121, 36
1581615626.006316, 36
1581615626.010237, 36
1581615626.014347, 35
1581615626.0184908, 36
1581615626.022667, 36
1581615626.026728, 36
1581615626.0310779, 35
1581615626.0348248, 36
1581615626.039062, 36
1581615626.043016, 36
1581615626.047303, 37
1581615626.05133, 36
1581615626.055441, 36
1581615626.05949, 36
1581615626.063642, 36
1581615626.067799, 36
1581615626.071765, 36
1581615626.0758898, 36
1581615626.080019, 36
1581615626.08416, 36
1581615626.088211, 36
1581615626.0922801, 36
1581615626.0963001, 36
1581615626.1004958, 36
1581615626.104619, 36
1581615626.108875, 36
1581615626.1127832, 36
1581615626.1167822, 36
1581615626.1210182, 36
1581615626.125003, 36
1581615626.129062, 35
1581615626.133205, 36
1581615626.137373, 35
1581615626.141357, 36
1581615626.1456032, 36
1581615626.1496131, 36
1581615626.153599, 36
1581615626.157896, 36
1581615626.1659782, 36
1581615626.17006, 36
1581615626.174071, 36
1581615626.178226, 36
1581615626.1823301, 35
1581615626.186392, 36
1581615626.1904871, 36
1581615626.1946611, 36
1581615626.198729, 35
1581615626.202826, 36
1581615626.206934, 36
1581615626.2109241, 35
1581615626.215071, 36
1581615626.2191281, 36
1581615626.223226, 36
1581615626.227405, 36
1581615626.231353, 36
1581615626.235581, 36
1581615626.2397609, 35
1581615626.243732, 36
1581615626.247752, 36
1581615626.252029, 36
1581615626.2561269, 35
1581615626.260231, 36
1581615626.26434, 36
1581615626.268321, 36
1581615626.272466, 36
1581615626.276453, 35
1581615626.2806249, 36
1581615626.284873, 36
1581615626.2888992, 36
1581615626.293014, 36
1581615626.297096, 36
1581615626.3011441, 36
1581615626.3053901, 36
1581615626.309252, 35
1581615626.313496, 37
1581615626.317609, 37
1581615626.3215098, 36
1581615626.32563, 35
1581615626.329754, 36
1581615626.333921, 36
1581615626.338119, 36
1581615626.342128, 36
1581615626.3461251, 36
1581615626.350385, 36
1581615626.354422, 37
1581615626.358505, 35
1581615626.362564, 36
1581615626.366715, 35
1581615626.370843, 35
1581615626.3748312, 36
1581615626.379028, 36
1581615626.38305, 35
1581615626.387208, 36
1581615626.391366, 35
1581615626.3953001, 36
1581615626.3995688, 36
1581615626.4036102, 36
1581615626.407538, 36
1581615626.411815, 36
1581615626.415818, 35
1581615626.4200141, 36
1581615626.4250271, 36
1581615626.4287722, 37
1581615626.432127, 36
1581615626.440293, 36
1581615626.444399, 36
1581615626.448464, 35
1581615626.452724, 36
1581615626.456778, 36
1581615626.46083, 36
1581615626.4648619, 36
1581615626.4691148, 35
1581615626.473141, 36
1581615626.4771478, 36
1581615626.481241, 36
1581615626.48543, 36
1581615626.489527, 36
1581615626.493642, 35
1581615626.497737, 35
1581615626.501845, 36
1581615626.505861, 36
1581615626.509946, 35
1581615626.514011, 36
1581615626.518241, 35
1581615626.522374, 35
1581615626.526367, 36
1581615626.530543, 36
1581615626.5346339, 36
1581615626.538744, 36
1581615626.542815, 36
1581615626.546844, 35
1581615626.551025, 36
1581615626.555136, 36
1581615626.5592089, 35
1581615626.563284, 36
1581615626.567422, 36
1581615626.571507, 35
1581615626.5756302, 36
1581615626.579744, 36
1581615626.583712, 36
1581615626.587897, 36
1581615626.59191, 36
1581615626.596006, 35
1581615626.6002, 36
1581615626.604291, 36
1581615626.608335, 35
1581615626.612479, 36
1581615626.616478, 36
1581615626.620689, 36
1581615626.624785, 36
1581615626.628885, 36
1581615626.632905, 35
1581615626.6369312, 36
1581615626.641227, 35
1581615626.645168, 35
1581615626.649207, 36
1581615626.653304, 36
1581615626.657509, 35
1581615626.661576, 35
1581615626.66576, 36
1581615626.669746, 36
1581615626.673771, 36
1581615626.677906, 36
1581615626.682175, 35
1581615626.686224, 36
1581615626.690331, 36
1581615626.6944041, 36
1581615626.698585, 36
1581615626.7025018, 35
1581615626.710606, 35
1581615626.714705, 36
1581615626.718921, 36
1581615626.7230122, 35
1581615626.72715, 36
1581615626.731246, 36
1581615626.735268, 35
1581615626.739516, 36
1581615626.743409, 36
1581615626.7474291, 35
1581615626.7516642, 36
1581615626.7558, 36
1581615626.760119, 35
1581615626.763849, 36
1581615626.7679949, 36
1581615626.772172, 35
1581615626.776246, 36
1581615626.780253, 36
1581615626.7844968, 37
1581615626.7885911, 35
1581615626.792665, 35
1581615626.796732, 35
1581615626.800888, 36
1581615626.804991, 36
1581615626.809027, 35
1581615626.813181, 36
1581615626.817426, 36
1581615626.821315, 35
1581615626.825372, 36
1581615626.829644, 36
1581615626.833525, 35
1581615626.837754, 36
1581615626.841665, 36
1581615626.845957, 36
1581615626.849961, 36
1581615626.854126, 37
1581615626.860917, 36
1581615626.862274, 36
1581615626.86632, 36
1581615626.870542, 36
1581615626.87454, 35
1581615626.878558, 36
1581615626.882713, 35
1581615626.886911, 36
1581615626.890867, 36
1581615626.89512, 36
1581615626.899124, 36
1581615626.9032938, 37
1581615626.9073951, 35
1581615626.911374, 36
1581615626.915612, 36
1581615626.9197261, 35
1581615626.923668, 36
1581615626.9278789, 36
1581615626.931988, 35
1581615626.936158, 36
1581615626.9400508, 36
1581615626.944376, 35
1581615626.948392, 36
1581615626.9522932, 36
1581615626.956558, 36
1581615626.960534, 36
1581615626.9646342, 35
1581615626.96879, 35
1581615626.9729679, 35
1581615626.976994, 36
1581615626.98517, 35
1581615626.989344, 36
1581615626.993217, 36
1581615626.99742, 35
1581615627.001558, 36
1581615627.005636, 36
1581615627.00974, 35
1581615627.013933, 36
1581615627.017813, 36
1581615627.022014, 36
1581615627.0260632, 36
1581615627.030145, 36
1581615627.034316, 35
1581615627.0383968, 36
1581615627.042565, 35
1581615627.046598, 36
1581615627.050721, 36
1581615627.055042, 36
1581615627.058818, 35
1581615627.062877, 36
1581615627.067134, 36
1581615627.071233, 35
1581615627.075166, 35
1581615627.079285, 36
1581615627.0835142, 35
1581615627.087577, 36
1581615627.0915651, 36
1581615627.095886, 36
1581615627.0999238, 36
1581615627.104015, 36
1581615627.108066, 35
1581615627.112053, 36
1581615627.116287, 36
1581615627.120369, 35
1581615627.1243021, 36
1581615627.128646, 36
1581615627.132833, 35
1581615627.136719, 36
1581615627.140759, 36
1581615627.1448472, 36
1581615627.14908, 36
1581615627.15314, 36
1581615627.157299, 36
1581615627.1611688, 36
1581615627.165457, 36
1581615627.169421, 36
1581615627.173536, 36
1581615627.1777349, 36
1581615627.181817, 35
1581615627.185895, 36
1581615627.190003, 36
1581615627.194005, 35
1581615627.198092, 36
1581615627.2023091, 36
1581615627.2064111, 35
1581615627.210552, 36
1581615627.214566, 35
1581615627.2186759, 35
1581615627.222786, 36
1581615627.2267709, 36
1581615627.230859, 35
1581615627.235101, 36
1581615627.239179, 36
1581615627.243273, 35
1581615627.247394, 35
1581615627.2514079, 36
1581615627.2594712, 36
1581615627.2636318, 36
1581615627.267777, 36
1581615627.27186, 35
1581615627.2759008, 36
1581615627.280004, 36
1581615627.284159, 35
1581615627.288377, 36
1581615627.292211, 36
1581615627.296422, 35
1581615627.300598, 36
1581615627.3046012, 36
1581615627.308637, 35
1581615627.312733, 36
1581615627.316921, 36
1581615627.3210151, 36
1581615627.325017, 36
1581615627.3291671, 35
1581615627.333368, 35
1581615627.337375, 35
1581615627.341435, 36
1581615627.3455229, 35
1581615627.349758, 36
1581615627.353833, 36
1581615627.3578298, 35
1581615627.362041, 36
1581615627.36622, 36
1581615627.370178, 35
1581615627.374162, 36
1581615627.378196, 36
1581615627.3823628, 36
1581615627.386602, 35
1581615627.390656, 36
1581615627.394707, 36
1581615627.398904, 36
1581615627.403033, 36
1581615627.4070961, 35
1581615627.411068, 36
1581615627.415293, 36
1581615627.4193769, 36
1581615627.423481, 36
1581615627.427509, 37
1581615627.431552, 36
1581615627.435777, 36
1581615627.4398441, 36
1581615627.443938, 36
1581615627.44802, 36
1581615627.452141, 36
1581615627.456255, 36
1581615627.460211, 36
1581615627.464305, 36
1581615627.468541, 36
1581615627.4725811, 36
1581615627.476629, 37
1581615627.480845, 36
1581615627.4850152, 35
1581615627.488907, 36
1581615627.4930072, 36
1581615627.4971032, 36
1581615627.501222, 36
1581615627.505439, 35
1581615627.509495, 36
